id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,id_flag,host_id_flag,neighbourhood_flag,latitude_flag,longitude_flag,minimum_nights_flag,number_of_reviews_flag,last_review_flag,room_type_flag
7126,Tiny Studio Apartment 94 Walk Score,17928,Sarah,,West Eosn,41.90289,-87.68182,Entire home/apt,85,2,475,2022-12-05,2.9,1,325,45,R21000075737,0,0,0,0,0,0,0,0,0
1171860,"Lincoln Park Studio, Great Value!",2658212,James,,Lincoln Park,41.92628,-8764026,Entire home/apt,90,2,643,2022-12-12,5.58,4,6,64,Pending,0,0,0,0,0,0,0,0,0
1185749,3 Bdrm Vintage Hideaway  Little Italy/ UIC,1664593,Matt & Christy,,Near West Side,41.87086,-87.68305,Entire home/apt,214,3Q2,342,2022-10-11,2.94,1,0,20,R22000081568,0,0,0,0,0,0,0,0,0
12140,Lincoln Park Guest House,46734,Sharon And Robert,,Lincoln Park,41.92335,-87.64951,Private room,329,2,1N3,2022-09-12,0.14,1,177,6,R20000055258,0,0,0,0,0,0,0,0,0
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,41.99993,-87.66844,Private room,122,14, 39,2022-11-07,0.43,2,148,6,R21000073244,0,0,0,0,0,0,0,0,0
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lake View,41.94328,-876487,Entire home,375,1,6,2018-09-16,0.09,2,0,0,R17000017566,0,0,0,0,0,0,0,0,0
145659,Trendy Roscoe Village 3BR/2BR walk to shops,683529,Joe,,North Center,4194342,-87.68121,Entire home/apt,205,2,57,2022-11-28,0.65,22,357,13,2209272,0,0,0,0,0,0,0,0,0
1461451,02b. Twin bed in Coed Space,2907254,Joe,,West Ridge,42.01653,-8768788,Shared room,19,1,17R8,2022-11-16,1.56,17,164,12,R21000075752,0,0,0,0,0,0,0,0,0
207218,Historic Pullman Artist Flat - Artists & Explorers,1019125,Jb,,Pullman,41.6883,-87.60892,Entire home/apt,100,2,298,2022-11-13,2.17,3,364,21,R21000073121,0,0,0,0,0,0,0,0,0
3639045,Modern suite in Victorian Garden setting.,8607123,Grainne,,West Ridge,41.997uT39,-87.67507,Entire home/apt,80,60,5,2020-10-03,0.1,2,356,0,R17000015507,0,0,0,0,0,0,0,0,0
