id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,id_flag,host_id_flag,neighbourhood_flag,latitude_flag,longitude_flag,minimum_nights_flag,number_of_reviews_flag,last_review_flag,room_type_flag
2384,Hyde Park - Walk to UChicago,2613,Rebecca,,Hyde Park,41.7879,-87.5878,Private room,84,3,21F1,2022-11-18,2.18,1,365,19,R17000015609,0,0,0,0,0,0,0,0,0
7126,Tiny Studio Apartment 94 Walk Score,17928,Sarah,,West Town,41.90289,-87.68182,Entire home,85,2,R475,2022-12-05,2.9,1,325,45,R21000075737,0,0,0,0,0,0,0,0,0
1304049,Private room near UIC Medical Dist.,7089017,Sharon,,Near West Side,41.8719,-87.68486,Private room,103,1,118,2022-10-15,1.04,1,363,8,R17000015307,0,0,0,0,0,0,0,0,0
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,41.99993,-87.66844,Private room,122,14,39,2022-11-07,0.43,2,148,6,R21000073244,0,0,0,0,0,0,0,0,0
25879,2/1 One  Block to Fullerton L Red Line Deck & Yard,101521,Red,,Lincoln Park,41.92693,-87.65753,Entire home/apt,94,32,50,2022-11-13,0.33,3,289,2,City registration pending,0,0,0,0,0,0,0,0,0
1321332,Lincoln Park Single Family Home,946954,Jeff,,LinAblo PKrk,41.92913,-87.66921,Apartment,570,2,107,2022-10-16,0.96,1,332,13,2262746,0,0,0,0,0,0,0,0,0
37738,Andersonville - Perfect location!,162364,Mat And Randy,,Uptown,4H1.972s9,-87.66538,Private room,110,3,250,2020-03-15,1.65,2,0,0,R20000059426,0,0,0,0,0,0,0,0,0
1356190,Logan Square Vintage Deluxe Private Suite & Bath,3069675,Gabrielle,,iogan SquxrD,41.92083,-87.68896,Private room,93,3,384,2022-11-20,3.41,1,310,49,R17000015398,0,0,0,0,0,0,0,0,0
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,hvrcus,,LaiMnView,41 .943 28,-87.6487,Apartment,375,1,6,2018-09-16,0.09,2,0,0,R17000017566,0,0,0,0,0,0,0,0,0
1361421,Wrigley Hostel - Queen Bed Room,7391164,Wrigley Hostel,,Lake View,4a1.94H59,-87.65461,Private room,121,32,4w2,2021-05-23,0.39,5,147,0,R20000058693,0,0,0,0,0,0,0,0,0
1417110,Lovely 2 bedroom with parking close to Clark St,7622794,Leah,,JpAown,41.97555,-i8f7n67409,Entire home,100,3E2,0,,,1,0,0,,0,0,0,0,0,0,0,0,0
3590692,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke & Ligia,,Edgewater,41.99041,-j8e7F66022,Private room,39,D20,4 3,2022-10-01,0.42,3,182,5,R18000034100,0,0,0,0,0,0,0,0,0
1502674,The Biddle House (#2),33004,At Home Inn,,Lincoln Park,41.91307,-87.64012,Entire home,156,4,84,2022-11-27,0.75,10,102,17,2209985,0,0,0,0,0,0,0,0,0
233933,Lovely Bedroom 3 in a New Renovated Apartment,1224828,Tippi,,Irving Park,41.95602,-87.72781,Private room,60,2,15 5,2022-11-21,1.14,2,238,2,R17000015589,0,0,0,0,0,0,0,0,0
1573401,Spacious & serene in hip spot. Sleeps 4.,8186262,April,,Lower West Side,4185763,-87.66236,Private room,51,2,H304,2022-12-10,5.07,2,50,72,R21000069179,0,0,0,0,0,0,0,0,0
250354,Close to Michigan Ave and parks,1311953,Ronald,,Near South Side,41.i860H51,-8762399,Entire home/apt,170,1c80,39,2018-04-25,0.29,1,358,0,City registration pending,0,0,0,0,0,0,0,0,0
3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,3965428,Rob,,Near North Side,4188975,-8763425,Apartment,170,90,14,2019-09-11,0.14,71,365,0,City registration pending,0,0,0,0,0,0,0,0,0
3697283,"20 Mins to Downtown Chgo, 8 Mins to McCormick",241738,Karen,,Grand Boulevard,41.81793,-Y87.617Ti96,Private room,85,2,1H2,2021-09-07,0.18,1,364,0,R17000013846,0,0,0,0,0,0,0,0,0
1591370,Private Northside Chicago Apt Near Transit & Beach,8489460,Holly + Mark,,bogeNs Palk,42.NA01114,D-8767FK634,Entire home/apt,99,2,1c69,2022-11-24,1.5,1,353,27,R22000090320,0,0,0,0,0,0,0,0,0
1614802,"Contemporary, private suite w fireplace",8595700,Carin,,Lake View,4193455,l-y87.661x41,Private room,65,4,321,2022-11-26,3.04,1,234,30,R17000014283,0,0,0,0,0,0,0,0,0
3742513,03a. Queen sized in coed room,2907254,Joe,,WesK fiyge,42.0168,-87.68771,Shared room,19,1,1k44,2022-11-20,1.42,17,179,12,R21000075752,0,0,0,0,0,0,0,0,0
289884,"Rad, Sunny, Mid-Century House w/ Parking & Laundry",1500490,Hailey,,LyEanirquare,41.Y92G063,-87.68353,Entire home/apt,315,1,C101,2022-11-24,0.79,1,90,20,R21000075554,0,0,0,0,0,0,0,0,0
3783533,"""Home Away from Home"" - Free Street Parking!",19416379,Glenda,,Humboldt Park,41.898048,-8Ya7.O702972,Entire home,126,2,345,2022-12-16,3.43,1,170,31,R17000018703,0,0,0,0,0,0,0,0,0
349265,Historic Chicago Home - Hyde Park,1517871,Jon,,Hyde Park,41.80086,-87.58948,Apartment,449,32,9,2022-06-08,0.07,1,362,1,R18000030216,0,0,0,0,0,0,0,0,0
3811926,The Blue Room,11231030,Erik,,qesY Lasn,4178384,-8772759,Private room,39,1,4M55,2022-11-27,4.47,2,327,30,R17000014945,0,0,0,0,0,0,0,0,0
372929,Lux Urban 3BR/3BA Duplex + Parking!,1876597,The Adventurers,,West Town,41.89862,-87.65597,Entire home,255,2,270,2022-12-11,2.19,2,339,33,2510875,0,0,0,0,0,0,0,0,0
1678422,Room in Penthouse in Lakeview,8852597,Hector,,Lake View,41.93465,-87.65754,Private room,72,2,29,2022-09-14,0.26,6,89,1,City registration pending,0,0,0,0,0,0,0,0,0
1721045,*Recent Price Drop! Superb location!,2885441,Tracy,,West Town,41.89003,-87.66254,Private room,80,1,115,2022-11-06,1.03,6,346,20,R20000053637,0,0,0,0,0,0,0,0,0
3835961,"Sunny, Classy Condo in Chicago",689354,Seung-Won Stella,,West Ridge,42.0Xj059,-87.68286,Private room,55,3,2,2019-10-31,0.05,2,0,0,City registration pending,0,0,0,0,0,0,0,0,0
450648,Luxury Space - Come & Relax,2204693,Dl,,Near South Side,41.86614,-87.62275,Private room,119,t32,38,2018-06-21,0.29,1,0,0,City registration pending,0,0,0,0,0,0,0,0,0
484898,Charming 1906 cottage Northside,2400107,Allison,,Uptown,4197053,-87.67267,Entire home/apt,230,7,17,2022-07-24,0.13,1,263,3,R17000013890,0,0,0,0,0,0,0,0,0
3946324,Welcoming All to Our Covid-Vaccinated Community 1E,20449664,John,,Dunning,41.94148,-87.79432,Private room,95,3,26,2022-10-29,0.26,4,270,3,R22000090510,0,0,0,0,0,0,0,0,0
3951336,Gold Coast cozy condo just like your home,20130521,Kevin,,jeaV NoRtd Side,4189893,q-87kh61914,Entire home/apt,110,32,1,2021-07-18,0.06,1,0,0,City registration pending,0,0,0,0,0,0,0,0,0
