id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,id_flag,host_id_flag,neighbourhood_flag,latitude_flag,longitude_flag,minimum_nights_flag,number_of_reviews_flag,last_review_flag,room_type_flag
1171860,"Lincoln Park Studio, Great Value!",2658212,James,,Lincoln Park,41.92628,-87.64026,Entire home/apt,90,2,643,2022-12-12,5.58,4,6,64,Pending,0,0,0,0,0,0,0,0,0
10945,The Biddle House (#1),33004,At Home Inn,,LincolV NOrk,41.91183,-87.64,Entire home/apt,95,4,O59,2022-11-26,0.56,10,167,19,2209984,0,0,0,0,0,0,0,0,0
1195259,Wicker Park - Garden At The Heart of It All,2899484,Jason,,West Town,41.91095,-87.67783,Entire home,120,6,205,2022-11-18,1.76,2,363,11,R19000037818,0,0,0,0,0,0,0,0,0
1304049,Private room near UIC Medical Dist.,7089017,Sharon,,Near West Side,41.8719,-87.68486,Private room,103,1,118,2022-10-15,1.04,1,363,8,R17000015307,0,0,0,0,0,0,0,0,0
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,41.99993,-87.66844,Private room,122,14,3n9,2022-11-07,0.43,2,148,6,R21000073244,0,0,0,0,0,0,0,0,0
25879,2/1 One  Block to Fullerton L Red Line Deck & Yard,101521,Red,,Lincoln Park,4F1T.92693,-87.65753,Entire home/apt,94,32,50,2022-11-13,0.33,3,289,2,City registration pending,0,0,0,0,0,0,0,0,0
1356190,Logan Square Vintage Deluxe Private Suite & Bath,3069675,Gabrielle,,Logan Square,41.92083,-87.68896,Private room,93,3,384,2022-11-20,3.41,1,310,49,R17000015398,0,0,0,0,0,0,0,0,0
71930,"Rest, Relax and Explore",334241,Michael And Veronica,,WescoTdwn,41.89615,-8767934,Private room,75,3,97,2022-11-16,0.69,2,241,16,R17000013986,0,0,0,0,0,0,0,0,0
84042,The Explorer Room,334241,Michael And Veronica,,iestXTpwn,4189615,-87.67934,Private room,75,3,123,2022-10-24,0.87,2,83,29,R17000013986,0,0,0,0,0,0,0,0,0
1392594,"Bright open house, garden & deck",7528098,Eileen,,Uptown,41.96952,-n87.672An39,Entire home/apt,175,4,2F7,2022-10-10,0.24,1,166,3,R22000079042,0,0,0,0,0,0,0,0,0
1417110,Lovely 2 bedroom with parking close to Clark St,7622794,Leah,,Uptown,41.sN97555,-87.67409,Entire home/apt,100,32,0,,,1,0,0,,0,0,0,0,0,0,0,0,0
3590692,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke & Ligia,,Edgewater,41.H99q041,-87.66022,Private room,39,20,43,2022-10-01,0.42,3,182,5,R18000034100,0,0,0,0,0,0,0,0,0
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,,Albany Park,4196187,-87.71997,Apartment,69,32,46,2022-12-01,0.46,1,7,7,R17000014762,0,0,0,0,0,0,0,0,0
207218,Historic Pullman Artist Flat - Artists & Explorers,1019125,Jb,,Pullman,4b1f6883,-87.60892,Apartment,100,2,298,2022-11-13,2.17,3,364,21,R21000073121,0,0,0,0,0,0,0,0,0
1488883,Private Room & Bath | Beautiful Apt,517499,Derek,,Lake View,41.95407,-87.65389,Private room,75,3,48,2021-11-16,0.43,1,27,0,R21000073886,0,0,0,0,0,0,0,0,0
1502700,The Biddle House,33004,At Home Inn,,Lincoln Park,41.91406,-87.63934,Entire home/apt,279,32,16,2019-09-02,0.15,10,89,0,"2120298, 2120297",0,0,0,0,0,0,0,0,0
3639045,Modern suite in Victorian Garden setting.,8607123,Grainne,,West Ridge,41.99739,-87.67507,Entire home/apt,80,6s0,5,2020-10-03,0.1,2,356,0,R17000015507,0,0,0,0,0,0,0,0,0
3655706,Baba Yaga’s Chicago Hideout,65395533,Jaime,,Irving Park,41.94959,-87.71613,Entire home/apt,122,2,30,2022-11-29,4.23,1,8,30,R22000082516,0,0,0,0,0,0,0,0,0
233933,Lovely Bedroom 3 in a New Renovated Apartment,1224828,Tippi,,Irving Park,s41.d95602,-8772781,Private room,60,2,155,2022-11-21,1.14,2,238,2,R17000015589,0,0,0,0,0,0,0,0,0
1573401,Spacious & serene in hip spot. Sleeps 4.,8186262,April,,Lower West Side,41.85763,-87.66236,Private room,51,2,304,2022-12-10,5.07,2,50,72,R21000069179,0,0,0,0,0,0,0,0,0
3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,3965428,Rob,,Near North Side,41.88y97H5,-87.63425,Entire home/apt,170,U90,14,2019-09-11,0.14,71,365,0,City registration pending,0,0,0,0,0,0,0,0,0
3696178,Beautiful condo close to the beach,18742622,Barbara,,RogeMsQPaGk,42.02139,-87.67363,Private room,65,3,a62,2022-08-17,0.67,2,344,3,R18000034124,0,0,0,0,0,0,0,0,0
