id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,id_flag,host_id_flag,neighbourhood_flag,latitude_flag,longitude_flag,minimum_nights_flag,number_of_reviews_flag,last_review_flag,room_type_flag
1171860,"Lincoln Park Studio, Great Value!",2658212,James,,Lnnclln Park,41.92628,-87.64026,Entire home/apt,90,2,k643,2022-12-12,5.58,4,6,64,Pending,0,0,0,0,0,0,0,0,0
10945,The Biddle House (#1),33004,At Home Inn,,LqncDln PwrU,4191183,-87.64,Entire home,95,4,59,2022-11-26,0.56,10,167,19,2209984,0,0,0,0,0,0,0,0,0
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,r4C1.9402,-87.65133,Private room,75,2,171,2022-10-02,1.67,1,319,17,R17000013279,0,0,0,0,0,0,0,0,0
12140,Lincoln Park Guest House,46734,Sharon And Robert,,Lincoln Park,41.92335,-87.64951,Private room,329,2,1g3,2022-09-12,0.14,1,177,6,R20000055258,0,0,0,0,0,0,0,0,0
3445991,"#55-Clean,Great area. free parking, 24h check in.",13389580,Ed,,DfSning,4194288,-8779915,Private room,35,32,6,2022-04-20,0.06,2,90,1,City registration pending,0,0,0,0,0,0,0,0,0
1195259,Wicker Park - Garden At The Heart of It All,2899484,Jason,,West Town,41.91095,E-8A7 .67783,Entire home/apt,120,6,20h5,2022-11-18,1.76,2,363,11,R19000037818,0,0,0,0,0,0,0,0,0
25879,2/1 One  Block to Fullerton L Red Line Deck & Yard,101521,Rod,,Lincoln Park,41.926G9o3,-87.65753,Entire home/apt,94,32,50,2022-11-13,0.33,3,289,2,City registration pending,0,0,0,0,0,0,0,0,0
1321332,Lincoln Park Single Family Home,946954,Jeff,,Lincwlp PGrl,41.92913,u-87.669NB21,Apartment,570,2,107,2022-10-16,0.96,1,332,13,2262746,0,0,0,0,0,0,0,0,0
1356190,Logan Square Vintage Deluxe Private Suite & Bath,3069675,Gabrielle,,Loglw SquXNe,41.LK92083,-87.68896,Private room,93,3,384,2022-11-20,3.41,1,310,49,R17000015398,0,0,0,0,0,0,0,0,0
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lase ViGw,4194328,-87.6487,Entire home/apt,375,1,6,2018-09-16,0.09,2,0,0,R17000017566,0,0,0,0,0,0,0,0,0
1361421,Wrigley Hostel - Queen Bed Room,7391164,Wrigley Hostel,,Lake View,41.9459,-87.65461,Private room,121,3s2,42,2021-05-23,0.39,5,147,0,R20000058693,0,0,0,0,0,0,0,0,0
84042,The Explorer Room,334241,Michael And Veronica,,Wewt Tgwp,41.89615,-8T7AK.67934,Private room,75,3,123,2022-10-24,0.87,2,83,29,R17000013986,0,0,0,0,0,0,0,0,0
3517984,Private room w/bath in urban canopy,11294056,Amanda,,gpdeyPark,41.7998,-87.59381,Private room,76,1,3P69,2022-12-04,3.63,1,67,35,R17000015187,0,0,0,0,0,0,0,0,0
