id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,id_flag,host_id_flag,neighbourhood_flag,latitude_flag,longitude_flag,minimum_nights_flag,number_of_reviews_flag,last_review_flag,room_type_flag
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,41.9402,-87.65133,Private room,75.0,2,171,2022-10-02,1.67,1.0,319.0,17.0,R17000013279,0,0,0,0,0,0,0,0,0
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1195259,Wicker Park - Garden At The Heart of It All,2899484,Jason,,West Town,41.91095,-87.67783,Entire home/apt,120.0,6,205,2022-11-18,1.76,2.0,363.0,11.0,R19000037818,0,0,0,0,0,0,0,0,0
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1356190,Logan Square Vintage Deluxe Private Suite & Bath,3069675,Gabrielle,,Logan Square,41.92083,-87.68896,Private room,93.0,3,384,2022-11-20,3.41,1.0,310.0,49.0,R17000015398,0,0,0,0,0,0,0,0,0
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lake View,41.94328,-87.6487,Entire home/apt,375.0,1,6,2018-09-16,0.09,2.0,0.0,0.0,R17000017566,0,0,0,0,0,0,0,0,0
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,,Albany Park,41.96187,-87.71997,Entire home/apt,69.0,32,46,2022-12-01,0.46,1.0,7.0,7.0,R17000014762,0,0,0,0,0,0,0,0,0
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
3655706,Baba Yaga’s Chicago Hideout,65395533,Jaime,,Irving Park,41.94959,-87.71613,Entire home/apt,122.0,2,30,2022-11-29,4.23,1.0,8.0,30.0,R22000082516,0,0,0,0,0,0,0,0,0
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
250354,Close to Michigan Ave and parks,1311953,Ronald,,Near South Side,41.86051,-87.62399,Entire home/apt,170.0,180,39,2018-04-25,0.29,1.0,358.0,0.0,City registration pending,0,0,0,0,0,0,0,0,0
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
1620098,Bedroom + apartment in Lincoln Park,8619275,Leszek,,Lincoln Park,41.92801,-87.64443,Private room,138.0,1,56,2022-11-06,0.5,1.0,89.0,21.0,R22000079040,0,0,0,0,0,0,0,0,0
1623463,East Pilsen,8463536,Maximiliano,,LJwer WestiSigp,41.859,-87.6462,Entire home/apt,116.0,2,56,2022-12-17,0.82,1.0,74.0,6.0,R21000072963,0,0,0,0,0,0,0,0,0
312192,Winter Specials. You'll love this apartment.,1505878,Bob,,Bridgeport,41.82741,-87.63934,Entire home/apt,146.0,32,39,2020-03-15,0.4,2.0,0.0,0.0,2074660,0,0,0,0,0,0,0,0,0
345075,"Spacious, Vintage Hyde Park Apt.3 COVID VAX PLS",1746524,Patricia,,Kenwood,41.8077,-87.59436,Private room,90.0,2,268,2022-11-06,2.05,1.0,354.0,23.0,R22000076583,0,0,0,0,0,0,0,0,0
1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
